"geoid","totpopraceeth","WNH","BNH","aianNH","asianNH","nhopiNH","hispanic","totpoprace","W","B","totpopraceinc","NHW100_125","NHW125_150","NHW150_200","NHW200up","Bund10","B10_15","B15_20","totpoppov","belowpov","inc100_125","inc125_150","inc150_200","inc200up","incund10","inc10_15","inc15_20","ICErace","ICEraceinc","percWNH","percBNH","perc_hispanic","perc_asianNH","perc_aianNH","perc_nhopiNH","percpov","ICEinc"
"25009208300",7333,6761,40,0,107,0,348,7333,7059,40,2734,279,234,241,134,0,0,0,7316,380,305,250,252,134,228,109,44,0.91654166098459,0.324798829553767,0.92199645438429,0.00545479339969999,0.0474567025773899,0.0145915723441975,0,0,0.0519409513395298,0.204828090709583
"25009204400",2905,2674,0,8,26,0,197,2905,2691,0,1507,92,104,79,113,0,0,0,2889,214,92,104,79,121,125,35,127,0.920481927710843,0.257465162574652,0.920481927710843,0,0.0678141135972461,0.00895008605851979,0.00275387263339071,0,0.0740740740740741,0.0723291307232913
"25009206600",4464,2111,367,0,776,0,1154,4464,2708,418,1897,30,34,47,61,15,55,69,4463,710,119,42,81,61,179,277,139,0.390681003584229,0.0173958882445967,0.472894265232975,0.0822132616487455,0.258512544802867,0.173835125448029,0,0,0.159085816715214,-0.15392725355825
"25009210100",6791,6050,1,0,385,0,329,6791,6263,18,2398,231,245,217,136,0,0,0,6787,244,252,285,235,136,51,99,70,0.890737741127963,0.345704753961635,0.89088499484612,0.000147253718156383,0.0484464732734502,0.0566926814902076,0,0,0.0359510829527037,0.286905754795663
"25009217500",5968,5382,61,10,111,0,308,5968,5658,61,2532,296,158,162,272,0,0,0,5576,301,310,158,173,286,126,76,45,0.891588471849866,0.350710900473934,0.901809651474531,0.0102211796246649,0.0516085790884718,0.0185991957104558,0.00167560321715818,0,0.0539813486370158,0.268562401263823
"25009222100",3520,3381,0,0,37,0,45,3520,3381,11,1421,123,130,134,120,0,0,0,3520,98,123,130,134,128,51,15,18,0.960511363636364,0.356790992258973,0.960511363636364,0,0.0127840909090909,0.0105113636363636,0,0,0.0278409090909091,0.303307529908515
"25009206200",5044,1317,312,81,780,0,2489,5044,2408,443,1567,22,0,34,0,0,0,0,5044,1372,36,25,51,17,160,119,76,0.199246629659001,0.0357370772176133,0.261102299762094,0.0618556701030928,0.493457573354481,0.154639175257732,0.0160586835844568,0,0.272006344171293,-0.144224633056796
"25009214100",6127,5775,0,13,231,8,24,6127,5799,0,2093,305,147,163,548,0,0,0,6014,413,353,147,163,575,49,48,120,0.942549371633752,0.555661729574773,0.942549371633752,0,0.00391708829769871,0.0377019748653501,0.00212175616125347,0.0013056960992329,0.0686730961090788,0.487816531294792
"25009250700",4823,604,147,0,91,0,3973,4823,1217,271,1547,7,0,0,5,9,7,0,4816,1429,59,47,0,5,264,137,153,0.0947543023014721,-0.00258564964447317,0.125233257308729,0.0304789550072569,0.823761144515861,0.0188679245283019,0,0,0.29671926910299,-0.286360698125404
"25009254403",4110,3592,10,0,335,0,111,4110,3683,30,1266,57,77,228,354,0,0,0,3983,186,72,132,238,376,0,0,10,0.871532846715328,0.565560821484992,0.873965936739659,0.0024330900243309,0.027007299270073,0.0815085158150852,0,0,0.0466984684910871,0.638230647709321
"25009266200",5436,5260,27,0,35,0,26,5436,5275,27,2190,179,210,241,86,0,0,0,5318,256,179,210,252,86,71,13,82,0.962656364974246,0.326940639269406,0.967623252391464,0.00496688741721854,0.00478292862398823,0.00643855776306107,0,0,0.0481383978939451,0.256164383561644
"25009262100",6368,6278,12,0,0,0,69,6368,6329,30,2439,301,163,195,169,0,0,18,6344,229,301,163,195,169,41,51,98,0.983982412060301,0.33210332103321,0.985866834170854,0.00188442211055276,0.0108354271356784,0,0,0,0.0360970996216898,0.261582615826158
"25009203100",6566,6363,57,0,42,0,104,6566,6419,57,2186,383,163,285,495,0,0,0,6436,426,399,163,298,495,112,23,24,0.960402071276272,0.606587374199451,0.96908315565032,0.00868108437404813,0.0158391714894913,0.00639658848614072,0,0,0.0661901802361715,0.54711802378774
"25011040600",4573,4232,52,4,40,0,100,4573,4281,90,1894,189,164,91,120,13,0,0,4569,395,198,164,93,123,81,40,24,0.914060791602887,0.290918690601901,0.925431882790291,0.0113710911874043,0.0218674830527006,0.00874699322108025,0.000874699322108025,0,0.0864521777194134,0.228616684266103
"25011041200",3078,2862,0,0,7,6,147,3078,2965,0,1254,11,35,0,15,0,0,0,3049,645,11,35,0,15,77,56,52,0.929824561403509,0.0486443381180223,0.929824561403509,0,0.0477582846003899,0.00227420402858999,0,0.00194931773879142,0.211544768776648,-0.0988835725677831
"25011041300",5010,4423,67,0,67,0,300,5010,4664,93,2466,72,44,19,0,0,0,0,4989,969,72,44,19,0,215,291,125,0.869461077844311,0.0547445255474453,0.882834331337325,0.013373253493014,0.0598802395209581,0.013373253493014,0,0,0.194227300060132,-0.201135442011354
"25011040800",5252,4688,9,0,235,0,168,5252,4794,15,2137,238,115,107,101,0,0,0,5194,703,238,138,115,101,42,143,73,0.890898705255141,0.262517547964436,0.892612338156893,0.00171363290175171,0.031987814166032,0.0447448591012947,0,0,0.135348479014247,0.15629386991109
"25005651500",3301,1924,294,15,0,0,689,3301,2225,474,1281,42,26,0,0,9,8,31,3301,714,79,26,12,0,115,190,176,0.493789760678582,0.0156128024980484,0.582853680702817,0.0890639200242351,0.208724628900333,0,0.00454407755225689,0,0.216298091487428,-0.284153005464481
"25005631100",8249,7025,165,0,332,0,500,8249,7369,223,3037,371,158,128,159,0,0,0,8244,859,394,164,136,167,51,252,138,0.831615953448903,0.268686203490286,0.85161837798521,0.0200024245363074,0.0606134076857801,0.040247302703358,0,0,0.104196991751577,0.13829436944353
"25005631200",6825,6184,160,0,202,12,43,6825,6210,160,2619,382,140,153,93,0,0,0,6779,376,428,159,210,93,116,218,74,0.882637362637363,0.293241695303551,0.906080586080586,0.0234432234432234,0.0063003663003663,0.0295970695970696,0,0.00175824175824176,0.055465407877268,0.184039709812906
"25005632200",7379,6969,87,8,128,0,165,7379,7074,106,2477,306,273,131,177,0,0,0,7341,409,321,281,131,191,97,35,165,0.932646700094864,0.358094469115866,0.944436915571216,0.0117902154763518,0.0223607534896327,0.0173465239192302,0.00108415774495189,0,0.0557144803160332,0.253128784820347
"25005640400",2476,2234,44,0,0,0,128,2476,2362,44,1104,35,18,6,6,0,0,6,2461,435,35,18,6,6,161,144,93,0.884491114701131,0.0534420289855072,0.902261712439418,0.0177705977382876,0.0516962843295638,0,0,0,0.176757415684681,-0.301630434782609
"25005642400",2958,2871,21,0,8,0,49,2958,2909,21,1220,92,26,73,0,0,0,0,2947,432,92,26,73,0,78,149,62,0.963488843813387,0.15655737704918,0.970588235294118,0.00709939148073022,0.0165652467883705,0.00270453008789723,0,0,0.146589752290465,-0.080327868852459
"25005654200",3396,3319,0,0,0,0,0,3396,3319,0,1316,64,33,53,9,0,0,0,3372,218,64,33,53,9,53,126,57,0.977326266195524,0.120820668693009,0.977326266195524,0,0,0,0,0,0.064650059311981,-0.0585106382978723
"25005651700",2178,987,438,0,36,0,295,2178,1231,449,866,0,0,1,10,94,0,0,1934,756,0,0,1,24,152,155,62,0.252066115702479,-0.0958429561200924,0.453168044077135,0.201101928374656,0.13544536271809,0.0165289256198347,0,0,0.390899689762151,-0.397228637413395
"25005652600",2700,1155,304,0,91,0,1055,2700,1930,304,1051,0,8,0,0,0,0,0,2700,1166,26,8,0,0,186,127,87,0.315185185185185,0.00761179828734539,0.427777777777778,0.112592592592593,0.390740740740741,0.0337037037037037,0,0,0.431851851851852,-0.348239771646051
"25005655100",3966,3872,0,0,54,0,9,3966,3872,0,1534,212,115,112,38,0,0,0,3825,230,212,115,112,52,80,42,51,0.976298537569339,0.310951760104302,0.976298537569339,0,0.00226928895612708,0.0136157337367625,0,0,0.0601307189542484,0.207301173402868
"25005613600",3923,3144,251,2,53,0,316,3923,3228,281,1528,27,64,9,24,19,0,24,3840,904,42,64,9,24,135,217,78,0.737445832271221,0.0530104712041885,0.801427478970176,0.0639816466989549,0.0805505990313536,0.0135100688248789,0.000509813917919959,0,0.235416666666667,-0.19044502617801
"25005613800",4493,3259,327,0,0,0,796,4493,3829,379,1961,121,11,9,0,13,31,0,4290,1002,121,18,9,0,160,256,95,0.652570665479635,0.0494645588985212,0.725350545292678,0.0727798798130425,0.177164478077009,0,0,0,0.233566433566434,-0.185109637939827
"25005614101",6445,5129,609,0,109,0,383,6445,5217,686,2443,295,92,96,51,0,0,38,6445,1173,331,139,111,51,101,185,195,0.701318851823119,0.203029062627917,0.795810705973623,0.0944918541505043,0.0594259115593483,0.0169123351435221,0,0,0.18200155159038,0.0618092509209988
"25005615100",7055,6616,4,0,5,0,257,7055,6865,4,2388,327,234,248,102,0,0,0,7008,232,327,234,248,102,86,94,76,0.937207654145996,0.381490787269682,0.937774627923459,0.000566973777462792,0.0364280652019844,0.00070871722182849,0,0,0.0331050228310502,0.27428810720268
"25005617102",4105,3899,10,0,5,0,77,4105,3931,25,1430,177,130,112,97,0,0,0,4086,139,207,130,138,97,49,9,18,0.947381242387333,0.360839160839161,0.949817295980512,0.00243605359317905,0.0187576126674787,0.00121802679658952,0,0,0.0340186000978953,0.346853146853147
"25005630200",8037,7730,157,7,66,0,26,8037,7746,157,2580,460,228,369,251,0,0,0,8037,134,510,228,403,251,48,15,69,0.942267015055369,0.506976744186047,0.961801667288789,0.0195346522334204,0.00323503794948364,0.0082120194102277,0.00087097175563021,0,0.0166728878934926,0.488372093023256
"25013813000",7099,6779,19,13,38,0,194,7099,6913,22,2702,320,193,143,79,5,0,0,7088,355,321,193,159,79,88,70,84,0.952246795323285,0.270170244263508,0.95492322862375,0.00267643330046485,0.0273277926468517,0.00535286660092971,0.00183124383716016,0,0.0500846501128668,0.188749074759437
"25013813207",5196,4755,198,0,15,0,126,5196,4881,198,2201,140,43,14,37,0,0,0,5196,607,140,80,59,37,252,50,217,0.8770207852194,0.106315311222172,0.915127020785219,0.0381062355658199,0.0242494226327945,0.00288683602771363,0,0,0.116820631254811,-0.0922308041799182
"25013800202",1306,755,51,0,59,0,429,1306,1090,78,606,19,11,5,0,0,0,0,1303,74,19,18,43,0,17,85,24,0.539050535987749,0.0577557755775578,0.578101071975498,0.0390505359877489,0.328483920367534,0.0451761102603369,0,0,0.056792018419033,-0.0759075907590759
"25013800800",2093,172,132,0,0,0,1781,2093,829,195,858,0,0,0,0,25,15,0,2082,825,19,0,0,7,201,184,105,0.0191113234591495,-0.0466200466200466,0.0821786908743431,0.0630673674151935,0.850931677018634,0,0,0,0.396253602305476,-0.540792540792541
"25013801102",1576,390,172,0,19,0,864,1576,667,190,675,6,0,0,0,33,25,0,1378,599,6,0,0,16,161,136,101,0.138324873096447,-0.077037037037037,0.24746192893401,0.109137055837563,0.548223350253807,0.0120558375634518,0,0,0.434687953555878,-0.557037037037037
"25013810403",4073,3697,38,16,55,0,182,4073,3861,38,1768,110,77,9,7,0,0,0,4042,483,110,77,9,22,84,122,81,0.898355020869138,0.114819004524887,0.90768475325313,0.00932973238399214,0.0446845077338571,0.0135035600294623,0.00392830837220722,0,0.119495299356754,-0.039027149321267
"25013810404",3926,3575,1,0,58,0,292,3926,3811,1,1494,141,47,60,26,0,0,0,3926,118,189,47,60,39,35,11,103,0.910341314314824,0.183400267737617,0.910596026490066,0.000254712175241977,0.0743759551706572,0.0147733061640346,0,0,0.0300560366785532,0.124497991967871
"25013810700",6279,4948,380,22,0,0,571,6279,5374,396,2577,201,115,42,42,0,30,0,6266,471,234,115,42,42,168,302,158,0.727504379678293,0.143577803647652,0.788023570632266,0.0605191909539736,0.0909380474597866,0,0.00350374263417742,0,0.0751675710181934,-0.0756693830034924
"25013810901",1985,815,111,0,69,0,961,1985,1356,374,842,0,13,0,0,4,0,24,1985,887,0,13,0,0,229,110,48,0.354659949622166,-0.0178147268408551,0.410579345088161,0.055919395465995,0.484130982367758,0.0347607052896725,0,0,0.446851385390428,-0.444180522565321
"25013812902",5460,5014,49,0,281,0,53,5460,5047,49,1930,201,213,176,107,0,0,0,5003,233,201,213,176,107,25,66,52,0.909340659340659,0.361139896373057,0.918315018315018,0.00897435897435897,0.00970695970695971,0.0514652014652015,0,0,0.0465720567659404,0.287046632124352
"25013812500",7744,6864,148,0,9,0,707,7744,7070,148,2767,305,65,214,220,0,0,0,7595,819,327,65,214,220,203,144,167,0.867252066115702,0.290567401517889,0.886363636363636,0.0191115702479339,0.0912964876033058,0.00116219008264463,0,0,0.107834101382488,0.112757499096494
"25013812800",7225,6208,0,0,28,0,989,7225,6728,0,2756,228,118,91,63,0,0,0,7174,421,266,118,96,63,104,178,200,0.85923875432526,0.181422351233672,0.85923875432526,0,0.136885813148789,0.00387543252595156,0,0,0.0586841371619738,0.022133526850508
"25013802300",6090,1420,1421,89,762,0,2305,6090,2197,1659,1957,84,0,14,32,37,43,53,6090,1733,84,36,14,32,157,203,235,-0.000164203612479475,-0.00153295861011753,0.233169129720854,0.233333333333333,0.378489326765189,0.12512315270936,0.0146141215106732,0,0.284564860426929,-0.219213081246806
"25027739400",8379,6478,222,8,1095,0,355,8379,6758,222,3076,358,243,309,269,0,0,0,8295,384,449,274,406,326,139,84,67,0.746628475951784,0.383289986996099,0.77312328440148,0.0264948084496957,0.0423678243227115,0.130683852488364,0.000954767872061105,0,0.0462929475587703,0.378738621586476
"25027706100",4366,4260,0,0,48,0,20,4366,4280,0,1513,217,75,115,108,0,0,0,4366,307,217,75,115,108,26,74,45,0.97572148419606,0.340383344348976,0.97572148419606,0,0.00458085203847916,0.01099404489235,0,0,0.0703160787906551,0.244547257105089
"25027710300",3477,2942,81,9,133,0,299,3477,3189,81,1195,228,85,25,0,0,0,0,3473,436,240,85,25,0,87,73,51,0.822835777969514,0.282845188284519,0.846131722749497,0.0232959447799827,0.0859936727063561,0.0382513661202186,0.00258843830888697,0,0.125539879067089,0.116317991631799
"25027709100",3799,2952,60,9,310,0,402,3799,3012,60,1467,119,201,174,52,0,0,0,3789,329,147,212,184,52,120,96,9,0.761252961305607,0.372188139059305,0.777046591208213,0.0157936299026059,0.10581732034746,0.0816004211634641,0.00236904448539089,0,0.0868302982317234,0.252215405589639
"25027709202",7169,5000,420,24,249,0,1167,7169,5486,458,2904,313,93,83,49,10,0,36,7147,627,346,104,93,49,226,70,178,0.638861765936672,0.169421487603306,0.697447342725624,0.0585855767889524,0.162784209792161,0.0347328776677361,0.003347747245083,0,0.087729117112075,0.040633608815427
"25027709702",2523,2036,105,8,13,0,361,2523,2132,105,1135,85,28,51,9,0,0,11,2467,238,92,28,62,9,74,54,88,0.765358699960365,0.14273127753304,0.806975822433611,0.0416171224732461,0.143083630598494,0.00515259611573524,0.00317082837891399,0,0.0964734495338468,-0.0220264317180617
"25027716200",2679,1768,194,7,104,26,465,2679,1901,219,1122,127,38,44,0,10,0,11,2664,470,163,38,44,0,67,53,115,0.587532661440836,0.167557932263815,0.659947741694662,0.0724150802538261,0.173572228443449,0.0388204553938037,0.00261291526689063,0.00970511384845092,0.176426426426426,0.0089126559714795
"25027716300",3373,2763,10,8,9,0,526,3373,3006,10,1327,144,74,76,0,0,8,0,3274,427,153,80,76,0,73,122,58,0.816187370293507,0.215523737754333,0.819152090127483,0.00296471983397569,0.155944263267121,0.00266824785057812,0.00237177586718055,0,0.130421502748931,0.0422004521477016
"25027726200",5471,5127,34,0,0,0,219,5471,5231,34,2461,113,86,114,27,0,29,0,5455,453,132,86,114,27,201,192,229,0.930908426247487,0.126371393742381,0.93712301224639,0.00621458599890331,0.0400292451105831,0,0,0,0.0830430797433547,-0.106867127184072
"25027728100",4015,3787,0,0,100,19,109,4015,3896,0,1438,223,154,143,272,0,0,0,4015,135,223,164,143,272,54,48,22,0.943212951432129,0.55076495132128,0.943212951432129,0,0.0271481942714819,0.024906600249066,0,0.00473225404732254,0.0336239103362391,0.471488178025035
"25027729200",2341,2222,72,0,9,0,10,2341,2229,75,942,102,80,100,26,0,0,0,2341,63,102,80,100,26,0,0,28,0.918410935497651,0.326963906581741,0.949167022639897,0.0307560871422469,0.00427167876975651,0.00384451089278086,0,0,0.026911576249466,0.29723991507431
"25027730100",6436,4541,1133,0,207,0,427,6436,4834,1225,2482,192,68,193,127,0,0,0,6436,409,241,72,193,187,26,95,68,0.529521441889372,0.233682514101531,0.705562461155998,0.176041019266625,0.0663455562461156,0.0321628340584214,0,0,0.0635487880671224,0.203062046736503
"25027730700",7384,5789,724,0,210,0,442,7384,5932,724,2887,212,237,68,164,0,0,0,7294,322,286,281,148,219,110,71,48,0.685942578548212,0.235885001731902,0.78399241603467,0.0980498374864572,0.0598591549295775,0.0284398699891658,0,0,0.0441458733205374,0.244198129546242
"25027744200",7120,6065,35,11,133,0,438,7120,6503,35,2743,238,159,251,166,0,0,0,6996,422,260,171,267,182,120,127,109,0.846910112359551,0.296755377324098,0.851825842696629,0.00491573033707865,0.0615168539325843,0.0186797752808989,0.00154494382022472,0,0.0603201829616924,0.191031717098068
"25027709701",5681,3849,434,0,95,0,1100,5681,4096,478,2421,87,108,131,57,0,0,0,5548,407,103,108,131,57,216,76,119,0.60112656222496,0.158199091284593,0.677521563105087,0.0763950008801267,0.193627882415068,0.0167224080267559,0,0,0.0733597692862293,-0.00495662949194548
"25027735100",6719,6220,55,18,156,0,270,6719,6460,55,2396,187,243,275,80,0,0,0,6389,372,202,243,275,80,141,93,77,0.917547254055663,0.32762938230384,0.925732995981545,0.00818574192588183,0.0401845512725108,0.0232177407352285,0.00267897008483405,0,0.0582250743465331,0.204090150250417
"25027754300",3248,2525,350,0,72,0,155,3248,2596,350,1365,38,36,7,0,0,0,0,3179,865,38,36,19,0,137,127,88,0.669642857142857,0.0593406593406593,0.777401477832512,0.107758620689655,0.0477216748768473,0.0221674876847291,0,0,0.272098144070462,-0.18974358974359
"25027730802",1933,1797,43,0,56,0,23,1933,1805,43,797,82,75,53,44,0,0,0,1926,151,82,75,60,44,17,0,34,0.907397827211588,0.318695106649937,0.929643041903777,0.0222452146921883,0.0118986032074496,0.0289705121572685,0,0,0.0784008307372793,0.263488080301129
"25027717100",2856,2657,34,0,57,10,66,2856,2695,34,1072,104,128,126,89,0,0,0,2856,66,104,132,148,96,10,18,21,0.918417366946779,0.416977611940299,0.930322128851541,0.0119047619047619,0.023109243697479,0.0199579831932773,0,0.00350140056022409,0.023109243697479,0.40205223880597
"25027732600",4812,2461,411,15,102,0,1628,4812,3362,616,1737,44,33,9,11,0,14,42,4800,1501,44,95,9,11,194,101,175,0.426018287614298,0.0236039147956246,0.511429758935993,0.0854114713216958,0.338320864505403,0.0211970074812968,0.00311720698254364,0,0.312708333333333,-0.179044329303397
"25027724100",3718,3505,96,0,94,0,0,3718,3505,96,1433,233,103,74,46,0,0,0,3544,185,265,103,74,46,65,47,38,0.916890801506186,0.318213538032101,0.942711135018827,0.0258203335126412,0,0.0252824098977945,0,0,0.0522009029345372,0.235868806699232
"25027730401",5413,2993,664,4,67,0,1516,5413,3884,704,2401,69,133,76,37,15,102,0,5176,806,69,133,76,39,234,323,198,0.430260484019952,0.0824656393169513,0.552928135968964,0.122667651949012,0.280066506558286,0.0123776094587105,0.000738961758728986,0,0.155718701700155,-0.182423990004165
"25027732002",4253,2851,391,0,417,0,521,4253,3315,391,1706,84,28,93,11,0,17,0,3676,543,139,43,108,30,162,94,121,0.578415236303786,0.116647127784291,0.67035034093581,0.0919351046320245,0.122501763461086,0.0980484363978368,0,0,0.147714907508161,-0.033411488862837
"25027744101",7435,6249,40,150,304,0,576,7435,6619,68,2816,321,264,273,218,0,0,0,7435,388,375,264,337,232,77,52,59,0.835104236718225,0.382102272727273,0.840484196368527,0.00537995965030262,0.0774714189643578,0.0408876933422999,0.0201748486886348,0,0.0521856086079354,0.362215909090909
"25027759100",2152,2084,21,0,0,0,0,2152,2084,21,760,65,63,47,44,0,0,0,2137,144,65,63,47,44,12,38,15,0.95864312267658,0.288157894736842,0.968401486988848,0.00975836431226766,0,0,0,0,0.0673841834347216,0.202631578947368
"25027707200",1670,1296,16,25,94,0,233,1670,1409,16,801,44,35,13,0,0,0,0,1670,282,49,35,17,0,108,123,36,0.766467065868264,0.114856429463171,0.776047904191617,0.00958083832335329,0.139520958083832,0.0562874251497006,0.0149700598802395,0,0.168862275449102,-0.207240948813983
